Dataset ID,Dataset Name,Original Accuracy,Original Precision,Original Recall,Original F1,Original Log Loss,Unlearned Accuracy,Unlearned Precision,Unlearned Recall,Unlearned F1,Unlearned Log Loss,Retrained Accuracy,Retrained Precision,Retrained Recall,Retrained F1,Retrained Log Loss,Accuracy Difference,Precision Difference,Recall Difference,F1 Difference,Log Loss Difference,Samples Removed
924,humandevel,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.41272869431725134,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.41272869431725134,0.7692307692307693,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.42118961545566524,0.0,0.04761904761904767,0.0714285714285714,0.016483516483516425,0.008460921138413902,10
925,visualizing_galaxy,0.9230769230769231,0.8918918918918919,0.9705882352941176,0.9295774647887324,0.2699555623596792,0.9230769230769231,0.8918918918918919,0.9705882352941176,0.9295774647887324,0.2699555623596792,0.9230769230769231,0.8918918918918919,0.9705882352941176,0.9295774647887324,0.2882932287272472,0.0,0.0,0.0,0.0,0.018337666367568006,25
926,fri_c0_500_25,0.74,0.7446808510638298,0.7142857142857143,0.7291666666666666,0.5147681464435923,0.74,0.7446808510638298,0.7142857142857143,0.7291666666666666,0.5147681464435923,0.74,0.7555555555555555,0.6938775510204082,0.723404255319149,0.5291125127468821,0.0,0.010874704491725784,0.020408163265306145,0.005762411347517649,0.014344366303289835,40
927,hutsof99_child_witness,0.7777777777777778,0.7142857142857143,1.0,0.8333333333333334,0.550837477704955,0.7777777777777778,0.7142857142857143,1.0,0.8333333333333334,0.550837477704955,0.6666666666666666,0.625,1.0,0.7692307692307693,0.6506786954660916,0.11111111111111116,0.0892857142857143,0.0,0.0641025641025641,0.09984121776113664,3
928,rabe_97,0.9,0.8333333333333334,1.0,0.9090909090909091,0.3609712220252824,0.9,0.8333333333333334,1.0,0.9090909090909091,0.3609712220252824,0.9,0.8333333333333334,1.0,0.9090909090909091,0.3649367228448836,0.0,0.0,0.0,0.0,0.003965500819601175,3
929,rabe_176,0.2857142857142857,0.0,0.0,0.0,0.927077825849133,0.2857142857142857,0.0,0.0,0.0,0.927077825849133,0.42857142857142855,0.0,0.0,0.0,0.8860241528415581,0.14285714285714285,0.0,0.0,0.0,0.0410536730075749,5
931,disclosure_z,0.6165413533834586,0.6533333333333333,0.6621621621621622,0.6577181208053692,0.6684699021929816,0.6165413533834586,0.6533333333333333,0.6621621621621622,0.6577181208053692,0.6684699021929816,0.5714285714285714,0.6049382716049383,0.6621621621621622,0.632258064516129,0.6730791938656069,0.045112781954887216,0.04839506172839503,0.0,0.025460056289240196,0.004609291672625249,52
932,fri_c4_100_50,0.8,0.875,0.7,0.7777777777777778,0.45749097271630956,0.8,0.875,0.7,0.7777777777777778,0.45749097271630956,0.75,0.7777777777777778,0.7,0.7368421052631579,0.5241898537361559,0.050000000000000044,0.09722222222222221,0.0,0.040935672514619936,0.06669888101984633,8
933,fri_c4_250_25,0.84,0.9444444444444444,0.7083333333333334,0.8095238095238095,0.45643714647116573,0.84,0.9444444444444444,0.7083333333333334,0.8095238095238095,0.45643714647116573,0.84,0.9444444444444444,0.7083333333333334,0.8095238095238095,0.4666022789925233,0.0,0.0,0.0,0.0,0.01016513252135759,20
935,fri_c1_250_10,0.8,0.7777777777777778,0.7,0.7368421052631579,0.5081401525940333,0.8,0.7777777777777778,0.7,0.7368421052631579,0.5081401525940333,0.74,0.6842105263157895,0.65,0.6666666666666666,0.5312419781742463,0.06000000000000005,0.0935672514619883,0.04999999999999993,0.07017543859649122,0.02310182558021301,20
936,fri_c3_500_10,0.88,0.851063829787234,0.8888888888888888,0.8695652173913043,0.4230393959427633,0.88,0.851063829787234,0.8888888888888888,0.8695652173913043,0.4230393959427633,0.9,0.9069767441860465,0.8666666666666667,0.8863636363636364,0.41095784755345205,0.020000000000000018,0.05591291439881241,0.022222222222222143,0.01679841897233203,0.012081548389311247,40
937,fri_c3_500_50,0.77,0.6578947368421053,0.7142857142857143,0.684931506849315,0.510558315888144,0.77,0.6578947368421053,0.7142857142857143,0.684931506849315,0.510558315888144,0.83,0.8,0.6857142857142857,0.7384615384615385,0.5000069578458549,0.05999999999999994,0.14210526315789473,0.02857142857142858,0.05353003161222347,0.010551358042289127,40
938,sleuth_ex1221,0.8888888888888888,0.8571428571428571,1.0,0.9230769230769231,0.32219254234969186,0.8888888888888888,0.8571428571428571,1.0,0.9230769230769231,0.32219254234969186,0.8888888888888888,0.8571428571428571,1.0,0.9230769230769231,0.2743867478636705,0.0,0.0,0.0,0.0,0.04780579448602135,3
939,chscase_whale,0.9347826086956522,0.9545454545454546,0.9130434782608695,0.9333333333333333,0.5036972499781082,0.9347826086956522,0.9545454545454546,0.9130434782608695,0.9333333333333333,0.5036972499781082,0.8043478260869565,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.561603536378516,0.13043478260869568,0.06565656565656575,0.21739130434782605,0.15284552845528454,0.05790628640040785,18
