Dataset ID,Dataset Name,Original Accuracy,Original Precision,Original Recall,Original F1,Original Log Loss,Unlearned Accuracy,Unlearned Precision,Unlearned Recall,Unlearned F1,Unlearned Log Loss,Retrained Accuracy,Retrained Precision,Retrained Recall,Retrained F1,Retrained Log Loss,Accuracy Difference,Precision Difference,Recall Difference,F1 Difference,Log Loss Difference,Samples Removed
463,backache,0.8611111111111112,1.0,0.16666666666666666,0.2857142857142857,0.4122382017435752,0.8611111111111112,1.0,0.16666666666666666,0.2857142857142857,0.4122382017435752,0.8333333333333334,0.0,0.0,0.0,0.4789085172607233,0.02777777777777779,1.0,0.16666666666666666,0.2857142857142857,0.06667031551714808,72
464,prnn_synth,0.9,0.95,0.8260869565217391,0.8837209302325582,0.3953700259388118,0.9,0.95,0.8260869565217391,0.8837209302325582,0.3953700259388118,0.84,0.9411764705882353,0.6956521739130435,0.8,0.41693885326370184,0.06000000000000005,0.008823529411764675,0.13043478260869568,0.08372093023255811,0.021568827324890016,100
465,analcatdata_cyyoung8092,0.7,0.5,0.16666666666666666,0.25,0.49932718546052407,0.7,0.5,0.16666666666666666,0.25,0.49932718546052407,0.65,0.0,0.0,0.0,0.798926899402162,0.04999999999999993,0.5,0.16666666666666666,0.25,0.2995997139416379,38
466,schizo,0.8088235294117647,0.7857142857142857,0.7586206896551724,0.7719298245614035,0.5694314269953895,0.8088235294117647,0.7857142857142857,0.7586206896551724,0.7719298245614035,0.5694314269953895,0.6029411764705882,0.5357142857142857,0.5172413793103449,0.5263157894736842,0.6295634458546231,0.20588235294117652,0.25,0.2413793103448275,0.24561403508771928,0.06013201885923358,136
467,analcatdata_japansolvent,0.7272727272727273,0.8,0.6666666666666666,0.7272727272727273,0.5264439126785359,0.7272727272727273,0.8,0.6666666666666666,0.7272727272727273,0.5264439126785359,0.7272727272727273,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.6265614355876493,0.0,0.08571428571428574,0.16666666666666674,0.04195804195804198,0.10011752290911347,20
470,profb,0.6814814814814815,0.75,0.06666666666666667,0.12244897959183673,0.6058378408694641,0.6814814814814815,0.75,0.06666666666666667,0.12244897959183673,0.6058378408694641,0.6592592592592592,0.4,0.044444444444444446,0.08,0.6297377528876033,0.022222222222222254,0.35,0.02222222222222222,0.04244897959183673,0.023899912018139124,268
472,lupus,0.9444444444444444,0.875,1.0,0.9333333333333333,0.4141912897040101,0.9444444444444444,0.875,1.0,0.9333333333333333,0.4141912897040101,0.5,0.4,0.5714285714285714,0.47058823529411764,0.6560227155778255,0.4444444444444444,0.475,0.4285714285714286,0.4627450980392157,0.24183142587381545,34
476,analcatdata_bankruptcy,0.7,0.5,0.6666666666666666,0.5714285714285714,0.537114112359069,0.7,0.5,0.6666666666666666,0.5714285714285714,0.537114112359069,0.7,0.5,1.0,0.6666666666666666,0.4748411784701568,0.0,0.0,0.33333333333333337,0.09523809523809523,0.06227293388891225,20
479,analcatdata_cyyoung9302,0.8421052631578947,1.0,0.4,0.5714285714285714,0.2990326214971584,0.8421052631578947,1.0,0.4,0.5714285714285714,0.2990326214971584,0.7894736842105263,0.6666666666666666,0.4,0.5,0.5055452241639238,0.05263157894736836,0.33333333333333337,0.0,0.0714285714285714,0.20651260266676535,36
481,biomed,0.8333333333333334,0.896551724137931,0.8666666666666667,0.8813559322033898,0.3768881021271657,0.8333333333333334,0.896551724137931,0.8666666666666667,0.8813559322033898,0.3768881021271657,0.8809523809523809,0.8787878787878788,0.9666666666666667,0.9206349206349206,0.370823664345566,0.04761904761904756,0.017763845350052265,0.09999999999999998,0.03927898843153077,0.0060644377815997075,83
682,sleuth_ex2016,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.7584037708029427,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.7584037708029427,0.2777777777777778,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.8689187224194712,0.2222222222222222,0.10389610389610388,0.0,0.07239819004524889,0.11051495161652847,34
